WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Barton Creek,12/1/10 12:30,Barton Creek @ Shield Ranch Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.31,NTU,Total,,46,,Trilogy Fluorometer,J,Environmental Integrity Index (EII),"(30.2697854884719, -97.9735087865863)",1820290,30.26978549,-97.97350879,354434,FALSE,
Barton Creek,12/1/10 11:50,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Clarity,TURBIDITY,,0.22,NTU,Total,,48,,Trilogy Fluorometer,J,Environmental Integrity Index (EII),"(30.2962292409524, -97.9260928438428)",1820289,30.29622924,-97.92609284,354437,FALSE,
Barton Creek,12/1/10 10:45,Barton Creek @ Stark Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.75,NTU,Total,,44,,Trilogy Fluorometer,J,Environmental Integrity Index (EII),"(30.2449221264486, -98.1256944853527)",1820291,30.24492213,-98.12569449,354431,FALSE,
Barton Creek,12/1/10 9:20,Barton Creek Between Dams Upstream of Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.93,NTU,Total,,879,,Trilogy Fluorometer,J,Environmental Integrity Index (EII),"(30.2636315522417, -97.7724721862967)",1820096,30.26363155,-97.77247219,354454,FALSE,
Barton Creek,11/16/10 12:45,Backdoor Spring,Spring,Ground Water,Clarity,TURBIDITY,,6.5,NTU,Total,,160,,Quanta Probe,U,Barton Springs Quarterly,"(30.2594932474744, -97.8237008852486)",1867287,30.25949325,-97.82370089,359017,FALSE,
Barton Creek,11/16/10 10:45,Eliza Spring,Spring,Ground Water,Clarity,TURBIDITY,,3.5,NTU,Total,,428,,Quanta Probe,U,Barton Springs Quarterly,"(30.2642461579302, -97.7700605859118)",1867100,30.26424616,-97.77006059,359020,FALSE,
Barton Creek,11/16/10 10:20,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,35,,Quanta Probe,U,Barton Springs Quarterly,"(30.2635351223695, -97.7709796798271)",1867291,30.26353512,-97.77097968,359016,FALSE,
Barton Creek,11/16/10 10:00,Old Mill (Sunken Gardens) Spring,Spring,Ground Water,Clarity,TURBIDITY,,2,NTU,Total,,422,,Quanta Probe,U,Barton Springs Quarterly,"(30.2635848609854, -97.7680757366172)",1775090,30.26358486,-97.76807574,359019,FALSE,
Barton Creek,11/16/10 9:25,Upper Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,7.6,NTU,Total,,183,,Quanta Probe,U,Barton Springs Quarterly,"(30.2635944614644, -97.7737817041223)",1867282,30.26359446,-97.7737817,359018,FALSE,
Barton Creek,11/3/10 9:20,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",1867662,30.26353512,-97.77097968,359010,FALSE,
Barton Creek,11/3/10 9:10,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",1867657,30.26400706,-97.76938256,359011,FALSE,
Barton Creek,10/20/10 10:55,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",1758571,30.26400706,-97.76938256,353813,FALSE,
Barton Creek,10/20/10 10:40,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.3,NTU,Total,,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",1758565,30.26353512,-97.77097968,353811,FALSE,
Barton Creek,8/25/10 9:20,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",1758371,30.26353512,-97.77097968,352911,FALSE,
Barton Creek,8/25/10 8:45,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",1758359,30.26400706,-97.76938256,352912,FALSE,
Barton Creek,6/8/10 9:30,Backdoor Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.2,NTU,Total,,160,,Quanta Probe,U,Atrazine Grant,"(30.2594932474744, -97.8237008852486)",1741154,30.25949325,-97.82370089,350078,FALSE,
Barton Creek,4/20/10 14:30,Backdoor Spring,Spring,Ground Water,Clarity,TURBIDITY,,3.5,NTU,Total,,160,,Quanta Probe,U,Atrazine Grant,"(30.2594932474744, -97.8237008852486)",1730814,30.25949325,-97.82370089,348841,FALSE,
Barton Creek,4/7/10 10:20,Old Mill (Sunken Gardens) Spring,Spring,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,422,,Quanta Probe,U,Barton Springs TPDES,"(30.2635848609854, -97.7680757366172)",1730300,30.26358486,-97.76807574,348593,FALSE,
Barton Creek,4/7/10 9:55,Eliza Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.8,NTU,Total,,428,,Quanta Probe,U,Barton Springs TPDES,"(30.2642461579302, -97.7700605859118)",1730306,30.26424616,-97.77006059,348595,FALSE,
Barton Creek,4/7/10 9:15,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",1730294,30.26353512,-97.77097968,348591,FALSE,
Barton Creek,4/6/10 15:20,Backdoor Spring,Spring,Ground Water,Clarity,TURBIDITY,,2.4,NTU,Total,,160,,Quanta Probe,U,Atrazine Grant,"(30.2594932474744, -97.8237008852486)",1751678,30.25949325,-97.82370089,349483,FALSE,
Barton Creek,3/24/10 11:30,Upper Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,2.5,NTU,Total,,183,,Quanta Probe,U,Barton Springs Quarterly,"(30.2635944614644, -97.7737817041223)",1730807,30.26359446,-97.7737817,347957,FALSE,
Barton Creek,3/24/10 10:15,Eliza Spring,Spring,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,428,,Quanta Probe,U,Barton Springs Quarterly,"(30.2642461579302, -97.7700605859118)",1731753,30.26424616,-97.77006059,347964,FALSE,
Barton Creek,3/24/10 10:00,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,35,,Quanta Probe,U,Barton Springs Quarterly,"(30.2635351223695, -97.7709796798271)",1730418,30.26353512,-97.77097968,347953,FALSE,
Barton Creek,1/27/10 10:55,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,1.7,NTU,Total,,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",1735119,30.26353512,-97.77097968,347611,FALSE,
Barton Creek,1/27/10 10:45,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0.2,NTU,Total,,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",1734938,30.26400706,-97.76938256,347613,FALSE,
Barton Creek,9/15/10 9:30,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",1867476,30.26353512,-97.77097968,359013,FALSE,
Barton Creek,12/16/09 13:35,Barton Creek Downstream of Lost Creek Blvd,Stream,Surface Water,Clarity,TURBIDITY,,1,NTU,Total,,51,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.2730736469462, -97.8432343429509)",1738884,30.27307365,-97.84323434,346627,FALSE,
Barton Creek,12/16/09 13:05,Barton Creek @ Leif Johnson Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.48,NTU,Total,,50,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.2913642199493, -97.8492467053898)",1723173,30.29136422,-97.84924671,346624,FALSE,
Barton Creek,12/16/09 12:35,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Clarity,TURBIDITY,,2.06,NTU,Total,,48,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.2962292409524, -97.9260928438428)",1738885,30.29622924,-97.92609284,346621,FALSE,
Barton Creek,12/16/09 11:40,Barton Creek @ Shield Ranch Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.48,NTU,Total,,46,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.2697854884719, -97.9735087865863)",1738886,30.26978549,-97.97350879,346618,FALSE,
Barton Creek,12/16/09 10:40,Barton Creek @ Stark Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.55,NTU,Total,,44,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.2449221264486, -98.1256944853527)",1738887,30.24492213,-98.12569449,346615,FALSE,
Barton Creek,12/16/09 9:25,Barton Creek Between Dams Upstream of Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.41,NTU,Total,,879,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.2636315522417, -97.7724721862967)",1738700,30.26363155,-97.77247219,346644,FALSE,
Barton Creek,12/16/09 7:50,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,3.7,NTU,Total,,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",1736812,30.26353512,-97.77097968,346877,FALSE,
Barton Creek,12/16/09 7:42,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,1.6,NTU,Total,,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",1728395,30.26400706,-97.76938256,346926,FALSE,
Barton Creek,12/9/09 13:30,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0.3,NTU,Total,,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",1728390,30.26400706,-97.76938256,346925,FALSE,
Barton Creek,12/9/09 13:20,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.7,NTU,Total,,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",1736989,30.26353512,-97.77097968,346876,FALSE,
Barton Creek,11/17/09 15:30,Backdoor Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.2,NTU,Total,,160,,Quanta Probe,U,Barton Springs Quarterly,"(30.2594932474744, -97.8237008852486)",1736316,30.25949325,-97.82370089,346602,FALSE,
Barton Creek,11/17/09 13:30,Eliza Spring,Spring,Ground Water,Clarity,TURBIDITY,,1.2,NTU,Total,,428,,Quanta Probe,U,Barton Springs Quarterly,"(30.2642461579302, -97.7700605859118)",1736123,30.26424616,-97.77006059,346609,FALSE,
Barton Creek,11/17/09 12:30,Barton Springs Pool @ Shallow End,Sediment,Ground Water,Clarity,TURBIDITY,,0.3,NTU,Total,2514-Barton Springs Pool @ Shallow,2514,,Quanta Probe,U,Barton Springs Algae,"(30.263496776167, -97.7719212983408)",1731143,30.26349678,-97.7719213,348032,FALSE,
Barton Creek,11/17/09 12:10,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0.2,NTU,Total,,860,,Quanta Probe,U,Barton Springs Quarterly,"(30.2640070647195, -97.7693825634433)",1738889,30.26400706,-97.76938256,346612,FALSE,
Barton Creek,11/17/09 12:00,Barton Springs Pool site BSP-9,Sediment,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,2819-Barton Springs Pool @ Diving,2819,,Quanta Probe,U,Barton Springs Algae,"(30.2637927863172, -97.7707696638517)",1728654,30.26379279,-97.77076966,348430,FALSE,
Barton Creek,11/17/09 11:45,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.4,NTU,Total,,35,,Quanta Probe,U,Barton Springs Quarterly,"(30.2635351223695, -97.7709796798271)",1736322,30.26353512,-97.77097968,346600,FALSE,
Barton Creek,11/17/09 11:00,Upper Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.2,NTU,Total,,183,,Quanta Probe,U,Barton Springs Quarterly,"(30.2635944614644, -97.7737817041223)",1736133,30.26359446,-97.7737817,346604,FALSE,
Barton Creek,11/17/09 10:30,Old Mill (Sunken Gardens) Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.4,NTU,Total,,422,,Quanta Probe,U,Barton Springs Quarterly,"(30.2635848609854, -97.7680757366172)",1736128,30.26358486,-97.76807574,346607,FALSE,
Barton Creek,4/14/15 11:20,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,2.8,NTU,Total,35-Barton Spring,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2432080,30.26353512,-97.77097968,481018,FALSE,
Barton Creek,4/14/15 11:10,Barton Spring Pool @ Downstream Dam,Stream,Surface Water,Clarity,TURBIDITY,,2.2,NTU,Total,860-Barton Spring Pool @ Downstream Dam,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2432170,30.26400706,-97.76938256,481007,FALSE,
Barton Creek,2/26/15 10:40,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,2.6,NTU,Total,35-Barton Spring,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2424661,30.26353512,-97.77097968,480618,FALSE,
Barton Creek,2/26/15 10:30,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,2.1,NTU,Total,860-Barton Spring Pool @ Downstream Dam,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2424667,30.26400706,-97.76938256,480619,FALSE,
Barton Creek,1/14/15 13:31,Barton Creek Downstream of Lost Creek Blvd,Stream,Surface Water,Clarity,TURBIDITY,,3.58,NTU,Total,,51,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.2730736469462, -97.8432343429509)",2429707,30.27307365,-97.84323434,480459,FALSE,
Barton Creek,1/14/15 10:38,Barton Creek @ Shield Ranch Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.89,NTU,Total,,46,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.2697854884719, -97.9735087865863)",2429704,30.26978549,-97.97350879,480456,FALSE,
Barton Creek,1/14/15 10:05,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Clarity,TURBIDITY,,1.07,NTU,Total,280 EBO @ Gillis,48,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.2962292409524, -97.9260928438428)",2429947,30.29622924,-97.92609284,480519,FALSE,Field Split
Barton Creek,1/14/15 9:45,Barton Creek @ Stark Pool,Stream,Surface Water,Clarity,TURBIDITY,,3.71,NTU,Total,,44,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.2449221264486, -98.1256944853527)",2429703,30.24492213,-98.12569449,480455,FALSE,
Barton Creek,1/14/15 8:11,Barton Creek Between Dams Upstream of Pool,Stream,Surface Water,Clarity,TURBIDITY,,3.71,NTU,Total,,879,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.2636315522417, -97.7724721862967)",2429763,30.26363155,-97.77247219,480489,FALSE,
Barton Creek,1/7/15 11:25,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,3.3,NTU,Total,35-Barton Spring,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2424146,30.26353512,-97.77097968,479426,FALSE,
Barton Creek,1/7/15 11:17,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,2.5,NTU,Total,860-Barton Spring Pool @ Downstream Dam,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2424152,30.26400706,-97.76938256,479425,FALSE,
Barton Creek,12/29/14 12:35,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,1,NTU,Total,35-Barton Spring,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2418484,30.26353512,-97.77097968,479423,FALSE,
Barton Creek,12/29/14 12:25,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0.2,NTU,Total,860-Barton Spring Pool @ Downstream Dam,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2424736,30.26400706,-97.76938256,479424,FALSE,
Barton Creek,12/2/14 11:40,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,2.4,NTU,Total,35-Barton Spring,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2408207,30.26353512,-97.77097968,478676,FALSE,
Barton Creek,12/2/14 11:25,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,1.4,NTU,Total,860-Barton Spring Pool @ Downstream Dam,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2406457,30.26400706,-97.76938256,478749,FALSE,
Barton Creek,11/3/14 12:40,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.1,NTU,Total,35-Barton Spring,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2398116,30.26353512,-97.77097968,477866,FALSE,
Barton Creek,11/3/14 12:30,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,860-Barton Spring Pool @ Downstream Dam,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2398122,30.26400706,-97.76938256,477867,FALSE,
Barton Creek,10/1/14 15:15,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.1,NTU,Total,35-Barton Spring,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2393739,30.26353512,-97.77097968,473258,FALSE,
Barton Creek,10/1/14 15:05,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,860,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2393745,30.26400706,-97.76938256,473259,FALSE,
Barton Creek,9/3/14 13:45,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.7,NTU,Total,35-Barton Spring,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2381413,30.26353512,-97.77097968,473084,FALSE,
Barton Creek,9/3/14 13:30,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,860-Barton Spring Pool @ Downstream Dam,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2381419,30.26400706,-97.76938256,473085,FALSE,
Barton Creek,8/20/14 15:35,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.4,NTU,Total,35-Barton Spring,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2381402,30.26353512,-97.77097968,473082,FALSE,
Barton Creek,8/5/14 13:35,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,1.2,NTU,Total,,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2375380,30.26353512,-97.77097968,471855,FALSE,
Barton Creek,8/5/14 13:25,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,1.06,NTU,Total,,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2375390,30.26400706,-97.76938256,471856,FALSE,
Barton Creek,7/23/14 12:10,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,1.2,NTU,Total,35-Barton Spring,35,,HYDROLAB,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2317109,30.26353512,-97.77097968,471845,FALSE,
Barton Creek,7/23/14 12:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,1,NTU,Total,860-Barton Spring Pool @ Downstream Dam,860,,HYDROLAB,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2317116,30.26400706,-97.76938256,471846,FALSE,
Barton Creek,7/8/14 14:20,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,2.5,NTU,Total,35-Barton Spring,35,,HYDROLAB,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2317143,30.26353512,-97.77097968,471848,FALSE,
Barton Creek,7/8/14 14:10,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0.6,NTU,Total,860-Barton Spring Pool @ Downstream Dam,860,,HYDROLAB,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2317136,30.26400706,-97.76938256,471849,FALSE,
Barton Creek,7/1/14 9:25,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,1.3,NTU,Total,,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2309834,30.26353512,-97.77097968,471154,FALSE,
Barton Creek,7/1/14 9:15,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2309828,30.26400706,-97.76938256,471149,FALSE,
Barton Creek,6/19/14 9:30,Barton Spring,Spring,Surface Water,Clarity,TURBIDITY,,1.6,NTU,Total,35-Barton Spring,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2317226,30.26353512,-97.77097968,471295,FALSE,
Barton Creek,6/19/14 9:15,Barton Spring Pool @ Downstream Dam,Stream,Surface Water,Clarity,TURBIDITY,,0.8,NTU,Total,860-Barton Spring Pool @ Downstream Dam,860,,Quanta Probe,U,Barton Springs TPDES,"(30.2640070647195, -97.7693825634433)",2317231,30.26400706,-97.76938256,471296,FALSE,
Barton Creek,6/11/14 12:37,Upper Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,1.5,NTU,Total,183-Upper Barton Spring,183,,HYDROLAB,U,Barton Springs Quarterly,"(30.2635944614644, -97.7737817041223)",2334517,30.26359446,-97.7737817,448996,FALSE,
Barton Creek,6/11/14 12:00,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.8,NTU,Total,35-Barton Spring,35,,HYDROLAB,U,Barton Springs Quarterly,"(30.2635351223695, -97.7709796798271)",2334505,30.26353512,-97.77097968,448994,FALSE,
Barton Creek,6/11/14 11:45,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,860-Barton Spring Pool @ Downstream Dam,860,,HYDROLAB,U,Barton Springs Quarterly,"(30.2640070647195, -97.7693825634433)",2337856,30.26400706,-97.76938256,448999,FALSE,
Barton Creek,6/11/14 11:35,Eliza Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.5,NTU,Total,428-Eliza Spring,428,,HYDROLAB,U,Barton Springs Quarterly,"(30.2642461579302, -97.7700605859118)",2337850,30.26424616,-97.77006059,448998,FALSE,
Barton Creek,6/11/14 11:07,Old Mill (Sunken Gardens) Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.3,NTU,Total,422-Old Mill (Sunken Gardens) Spring,422,,HYDROLAB,U,Barton Springs Quarterly,"(30.2635848609854, -97.7680757366172)",2337844,30.26358486,-97.76807574,448997,FALSE,
Barton Creek,6/11/14 10:15,Backdoor Spring,Spring,Ground Water,Clarity,TURBIDITY,,0,NTU,Total,160-Backdoor Spring,160,,HYDROLAB,U,Barton Springs Quarterly,"(30.2594932474744, -97.8237008852486)",2334511,30.25949325,-97.82370089,448995,FALSE,
Barton Creek,6/4/14 13:02,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,2.8,NTU,Total,35-Barton Spring,35,,Quanta Probe,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2305262,30.26353512,-97.77097968,448737,FALSE,
