WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Lady Bird Lake,12/01/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",17491,30.2630555995556,-97.7475278001577,1893,true,
Lady Bird Lake,12/01/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",17463,30.2471428466364,-97.7163761748406,1856,true,
Lady Bird Lake,12/01/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",17472,30.2657007586796,-97.7566068012509,1867,true,
Lady Bird Lake,12/01/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",17479,30.2736650521363,-97.7715247558123,1876,true,
Lady Bird Lake,12/01/1993 12:00:00 AM,Lady Bird Lake @ Red Bud Isle (EC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,5,,CALCULATION,U,Lady Bird Lake Study,"(30.2871112881052, -97.7857300357344)",17485,30.2871112881052,-97.7857300357344,1884,true,
Lady Bird Lake,11/23/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",17456,30.2630555995556,-97.7475278001577,1850,true,
Lady Bird Lake,11/23/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",17435,30.2471428466364,-97.7163761748406,1829,true,
Lady Bird Lake,11/23/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",17444,30.2657007586796,-97.7566068012509,1838,true,
Lady Bird Lake,11/23/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",17451,30.2736650521363,-97.7715247558123,1845,true,
Lady Bird Lake,11/22/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",17427,30.2630555995556,-97.7475278001577,1823,true,
Lady Bird Lake,11/22/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",17408,30.2471428466364,-97.7163761748406,1803,true,
Lady Bird Lake,11/22/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",17415,30.2657007586796,-97.7566068012509,1811,true,
Lady Bird Lake,11/22/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",17422,30.2736650521363,-97.7715247558123,1818,true,
Lady Bird Lake,11/19/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,2,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",11964,30.2630555995556,-97.7475278001577,1797,true,
Lady Bird Lake,11/19/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,2,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",11983,30.2471428466364,-97.7163761748406,1778,true,
Lady Bird Lake,11/19/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,2,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",11975,30.2657007586796,-97.7566068012509,1786,true,
Lady Bird Lake,11/19/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,2,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",11969,30.2736650521363,-97.7715247558123,1792,true,
Lady Bird Lake,11/17/1993 11:45:00 AM,Lady Bird Lake @ Red Bud Isle (EC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,1,Days,Total,,5,,CALCULATION,U,Lady Bird Lake Study,"(30.2871112881052, -97.7857300357344)",11878,30.2871112881052,-97.7857300357344,1761,false,
Lady Bird Lake,11/17/1993 11:20:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,1,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",11884,30.2736650521363,-97.7715247558123,1753,false,
Lady Bird Lake,11/17/1993 10:57:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,1,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",11889,30.2657007586796,-97.7566068012509,1747,false,
Lady Bird Lake,11/17/1993 10:40:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,1,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",11871,30.2630555995556,-97.7475278001577,1770,false,
Lady Bird Lake,11/17/1993 10:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,1,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",11895,30.2471428466364,-97.7163761748406,1737,false,
Lady Bird Lake,11/01/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,2,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",11904,30.2630555995556,-97.7475278001577,1724,true,
Lady Bird Lake,11/01/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,2,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",11922,30.2471428466364,-97.7163761748406,1698,true,
Lady Bird Lake,11/01/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,2,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",11915,30.2657007586796,-97.7566068012509,1707,true,
Lady Bird Lake,11/01/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,2,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",11907,30.2736650521363,-97.7715247558123,1720,true,
Lady Bird Lake,10/29/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,10,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",11927,30.2630555995556,-97.7475278001577,1691,true,
Lady Bird Lake,10/29/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,10,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",11997,30.2471428466364,-97.7163761748406,1667,true,
Lady Bird Lake,10/29/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,10,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",11992,30.2657007586796,-97.7566068012509,1676,true,
Lady Bird Lake,10/29/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,10,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",11987,30.2736650521363,-97.7715247558123,1682,true,
Lady Bird Lake,10/28/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,8,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",12007,30.2630555995556,-97.7475278001577,1653,true,
Lady Bird Lake,10/28/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,8,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",12027,30.2471428466364,-97.7163761748406,1623,true,
Lady Bird Lake,10/28/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,8,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",12019,30.2657007586796,-97.7566068012509,1635,true,Field Split
Lady Bird Lake,10/28/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,8,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",12013,30.2736650521363,-97.7715247558123,1645,true,
Lady Bird Lake,10/26/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",12032,30.2630555995556,-97.7475278001577,1616,true,
Lady Bird Lake,10/26/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",11799,30.2471428466364,-97.7163761748406,1587,true,
Lady Bird Lake,10/26/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",12039,30.2657007586796,-97.7566068012509,1606,true,
Lady Bird Lake,10/26/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,6,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",12037,30.2736650521363,-97.7715247558123,1609,true,
Lady Bird Lake,10/06/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",11802,30.2630555995556,-97.7475278001577,1583,true,
Lady Bird Lake,10/06/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",11830,30.2471428466364,-97.7163761748406,1543,true,
Lady Bird Lake,10/06/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",11819,30.2657007586796,-97.7566068012509,1559,true,
Lady Bird Lake,10/06/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",11814,30.2736650521363,-97.7715247558123,1567,true,
Lady Bird Lake,10/06/1993 12:00:00 AM,Lady Bird Lake @ Red Bud Isle (EC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0,Days,Total,,5,,CALCULATION,U,Lady Bird Lake Study,"(30.2871112881052, -97.7857300357344)",11811,30.2871112881052,-97.7857300357344,1571,true,
Lady Bird Lake,09/08/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",11833,30.2630555995556,-97.7475278001577,1539,true,
Lady Bird Lake,09/08/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",11863,30.2471428466364,-97.7163761748406,1497,true,
Lady Bird Lake,09/08/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",11853,30.2657007586796,-97.7566068012509,1513,true,
Lady Bird Lake,09/08/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",11848,30.2736650521363,-97.7715247558123,1519,true,
Lady Bird Lake,09/08/1993 12:00:00 AM,Lady Bird Lake @ Red Bud Isle (EC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,5,,CALCULATION,U,Lady Bird Lake Study,"(30.2871112881052, -97.7857300357344)",11839,30.2871112881052,-97.7857300357344,1531,true,
Lady Bird Lake,08/11/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,46,Days,Total,,2,,CALCULATION,S,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",11734,30.2630555995556,-97.7475278001577,1490,true,
Lady Bird Lake,08/11/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,46,Days,Total,,1,,CALCULATION,S,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",11760,30.2471428466364,-97.7163761748406,1452,true,
Lady Bird Lake,08/11/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,46,Days,Total,,3,,CALCULATION,S,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",11749,30.2657007586796,-97.7566068012509,1469,true,
Lady Bird Lake,08/11/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,46,Days,Total,,4,,CALCULATION,S,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",11745,30.2736650521363,-97.7715247558123,1475,true,
Lady Bird Lake,08/11/1993 12:00:00 AM,Lady Bird Lake @ Red Bud Isle (EC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,46,Days,Total,,5,,CALCULATION,S,Lady Bird Lake Study,"(30.2871112881052, -97.7857300357344)",11740,30.2871112881052,-97.7857300357344,1482,true,
Lady Bird Lake,06/16/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,17,Days,Total,,2,,CALCULATION,S,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",17401,30.2630555995556,-97.7475278001577,1444,true,
Lady Bird Lake,06/16/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,17,Days,Total,,1,,CALCULATION,S,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",17375,30.2471428466364,-97.7163761748406,1408,true,
Lady Bird Lake,06/16/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,17,Days,Total,,3,,CALCULATION,S,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",17384,30.2657007586796,-97.7566068012509,1419,true,Field Split
Lady Bird Lake,06/16/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,17,Days,Total,,3,,CALCULATION,S,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",17385,30.2657007586796,-97.7566068012509,191403,true,Field Split
Lady Bird Lake,06/16/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,17,Days,Total,,4,,CALCULATION,S,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",17391,30.2736650521363,-97.7715247558123,1429,true,
Lady Bird Lake,06/16/1993 12:00:00 AM,Lady Bird Lake @ Red Bud Isle (EC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,17,Days,Total,,5,,CALCULATION,S,Lady Bird Lake Study,"(30.2871112881052, -97.7857300357344)",17397,30.2871112881052,-97.7857300357344,1439,true,
Lady Bird Lake,04/14/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0.15,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",11766,30.2630555995556,-97.7475278001577,1400,true,
Lady Bird Lake,04/14/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0.15,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",11792,30.2471428466364,-97.7163761748406,1366,true,
Lady Bird Lake,04/14/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0.15,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",11780,30.2657007586796,-97.7566068012509,1381,true,
Lady Bird Lake,04/14/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0.15,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",11778,30.2736650521363,-97.7715247558123,1384,true,
Lady Bird Lake,04/14/1993 12:00:00 AM,Lady Bird Lake @ Red Bud Isle (EC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0.15,Days,Total,,5,,CALCULATION,U,Lady Bird Lake Study,"(30.2871112881052, -97.7857300357344)",11773,30.2871112881052,-97.7857300357344,1391,true,
Lady Bird Lake,03/11/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,11,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",344261,30.2657007586796,-97.7566068012509,20885,true,
Lady Bird Lake,03/10/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,10,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",17368,30.2630555995556,-97.7475278001577,1356,true,
Lady Bird Lake,03/10/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,10,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",17341,30.2471428466364,-97.7163761748406,1320,true,
Lady Bird Lake,03/10/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,10,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",17350,30.2657007586796,-97.7566068012509,1331,true,Field Replica
Lady Bird Lake,03/10/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,10,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",17351,30.2657007586796,-97.7566068012509,191402,true,Field Replica
Lady Bird Lake,03/10/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,10,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",17356,30.2736650521363,-97.7715247558123,1340,true,
Lady Bird Lake,03/10/1993 12:00:00 AM,Lady Bird Lake @ Red Bud Isle (EC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,10,Days,Total,,5,,CALCULATION,U,Lady Bird Lake Study,"(30.2871112881052, -97.7857300357344)",17361,30.2871112881052,-97.7857300357344,1347,true,
Lady Bird Lake,02/23/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,13,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",17334,30.2630555995556,-97.7475278001577,1311,true,
Lady Bird Lake,02/23/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,13,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",17306,30.2471428466364,-97.7163761748406,1274,true,
Lady Bird Lake,02/23/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,13,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",17314,30.2657007586796,-97.7566068012509,1284,true,Field Split
Lady Bird Lake,02/23/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,13,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",17315,30.2657007586796,-97.7566068012509,191401,true,Field Split
Lady Bird Lake,02/23/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,13,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",17322,30.2736650521363,-97.7715247558123,1295,true,
Lady Bird Lake,02/23/1993 12:00:00 AM,Lady Bird Lake @ Red Bud Isle (EC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,13,Days,Total,,5,,CALCULATION,U,Lady Bird Lake Study,"(30.2871112881052, -97.7857300357344)",17327,30.2871112881052,-97.7857300357344,1302,true,
Lady Bird Lake,02/09/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,4,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",17303,30.2630555995556,-97.7475278001577,191396,true,
Lady Bird Lake,02/09/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,4,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",17295,30.2471428466364,-97.7163761748406,191395,true,
Lady Bird Lake,02/09/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,4,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",17297,30.2657007586796,-97.7566068012509,191397,true,Field Split
Lady Bird Lake,02/09/1993 12:00:00 AM,Lady Bird Lake @ Lamar (DC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,4,Days,Total,,3,,CALCULATION,U,Lady Bird Lake Study,"(30.2657007586796, -97.7566068012509)",17298,30.2657007586796,-97.7566068012509,191398,true,
Lady Bird Lake,02/09/1993 12:00:00 AM,Lady Bird Lake @ Mopac Bridge,Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,4,Days,Total,,4,,CALCULATION,U,Lady Bird Lake Study,"(30.2736650521363, -97.7715247558123)",17305,30.2736650521363,-97.7715247558123,191399,true,
Lady Bird Lake,01/27/1993 12:00:00 AM,Lady Bird Lake @ 1st St (CC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,8,Days,Total,,2,,CALCULATION,U,Lady Bird Lake Study,"(30.2630555995556, -97.7475278001577)",12053,30.2630555995556,-97.7475278001577,1243,true,
Lady Bird Lake,01/27/1993 12:00:00 AM,Lady Bird Lake @ Basin (AC),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,8,Days,Total,,1,,CALCULATION,U,Lady Bird Lake Study,"(30.2471428466364, -97.7163761748406)",12081,30.2471428466364,-97.7163761748406,1205,true,
